# SEDOV SOLUTION ASSUMING E=1, rho_up=1, t=1
#
# In general, you can define S = [rho_up / (E*t^2)]^(1/5), and scale
# the solution using r -> r/S, v -> v / (S*t), rho -> rho * rho_up,
# and P -> P * rho_up / (S*t)^2.
#
# Gamma =  1.40000000E+00
# r_0 (shock location) =  1.03277747E+00
#
# Number of sample points = 1000
# COLUMNS:
# 1 = r
# 2 = v
# 3 = rho
# 4 = P
#
# SOLUTION:
 2.09653826E-01   5.99010959E-02   1.19313182E-05   5.19751615E-02  
 2.10686603E-01   6.01961753E-02   1.23792522E-05   5.19751618E-02  
 2.11719381E-01   6.04912548E-02   1.28416889E-05   5.19751614E-02  
 2.12752158E-01   6.07863342E-02   1.33190212E-05   5.19751632E-02  
 2.13784936E-01   6.10814137E-02   1.38116577E-05   5.19751621E-02  
 2.14817713E-01   6.13764931E-02   1.43200040E-05   5.19751657E-02  
 2.15850491E-01   6.16715726E-02   1.48444919E-05   5.19751646E-02  
 2.16883268E-01   6.19666521E-02   1.53855453E-05   5.19751658E-02  
 2.17916046E-01   6.22617315E-02   1.59436094E-05   5.19751651E-02  
 2.18948823E-01   6.25568110E-02   1.65191286E-05   5.19751678E-02  
 2.19981600E-01   6.28518905E-02   1.71125707E-05   5.19751672E-02  
 2.21014378E-01   6.31469700E-02   1.77243978E-05   5.19751696E-02  
 2.22047155E-01   6.34420496E-02   1.83550981E-05   5.19751684E-02  
 2.23079933E-01   6.37371291E-02   1.90051538E-05   5.19751697E-02  
 2.24112710E-01   6.40322086E-02   1.96750679E-05   5.19751715E-02  
 2.25145488E-01   6.43272882E-02   2.03653537E-05   5.19751721E-02  
 2.26178265E-01   6.46223678E-02   2.10765307E-05   5.19751731E-02  
 2.27211043E-01   6.49174473E-02   2.18091309E-05   5.19751748E-02  
 2.28243820E-01   6.52125269E-02   2.25637016E-05   5.19751748E-02  
 2.29276598E-01   6.55076066E-02   2.33407916E-05   5.19751770E-02  
 2.30309375E-01   6.58026862E-02   2.41409734E-05   5.19751775E-02  
 2.31342153E-01   6.60977658E-02   2.49648201E-05   5.19751791E-02  
 2.32374930E-01   6.63928455E-02   2.58129242E-05   5.19751801E-02  
 2.33407708E-01   6.66879251E-02   2.66858871E-05   5.19751809E-02  
 2.34440485E-01   6.69830048E-02   2.75843192E-05   5.19751829E-02  
 2.35473262E-01   6.72780845E-02   2.85088507E-05   5.19751842E-02  
 2.36506040E-01   6.75731643E-02   2.94601198E-05   5.19751850E-02  
 2.37538817E-01   6.78682440E-02   3.04387744E-05   5.19751869E-02  
 2.38571595E-01   6.81633238E-02   3.14454810E-05   5.19751889E-02  
 2.39604372E-01   6.84584036E-02   3.24809178E-05   5.19751906E-02  
 2.40637150E-01   6.87534834E-02   3.35457772E-05   5.19751914E-02  
 2.41669927E-01   6.90485632E-02   3.46407590E-05   5.19751931E-02  
 2.42702705E-01   6.93436430E-02   3.57665822E-05   5.19751952E-02  
 2.43735482E-01   6.96387229E-02   3.69239806E-05   5.19751971E-02  
 2.44768260E-01   6.99338028E-02   3.81136995E-05   5.19751990E-02  
 2.45801037E-01   7.02288827E-02   3.93364985E-05   5.19752013E-02  
 2.46833815E-01   7.05239627E-02   4.05931556E-05   5.19752029E-02  
 2.47866592E-01   7.08190427E-02   4.18844558E-05   5.19752054E-02  
 2.48899370E-01   7.11141227E-02   4.32112074E-05   5.19752078E-02  
 2.49932147E-01   7.14092027E-02   4.45742294E-05   5.19752102E-02  
 2.50964925E-01   7.17042828E-02   4.59743598E-05   5.19752121E-02  
 2.51997702E-01   7.19993629E-02   4.74124439E-05   5.19752151E-02  
 2.53030479E-01   7.22944430E-02   4.88893548E-05   5.19752176E-02  
 2.54063257E-01   7.25895232E-02   5.04059743E-05   5.19752198E-02  
 2.55096034E-01   7.28846034E-02   5.19631999E-05   5.19752226E-02  
 2.56128812E-01   7.31796836E-02   5.35619471E-05   5.19752259E-02  
 2.57161589E-01   7.34747639E-02   5.52031535E-05   5.19752286E-02  
 2.58194367E-01   7.37698442E-02   5.68877650E-05   5.19752319E-02  
 2.59227144E-01   7.40649245E-02   5.86167536E-05   5.19752346E-02  
 2.60259922E-01   7.43600049E-02   6.03910982E-05   5.19752382E-02  
 2.61292699E-01   7.46550854E-02   6.22118070E-05   5.19752414E-02  
 2.62325477E-01   7.49501658E-02   6.40798988E-05   5.19752448E-02  
 2.63358254E-01   7.52452464E-02   6.59964125E-05   5.19752485E-02  
 2.64391032E-01   7.55403269E-02   6.79624063E-05   5.19752523E-02  
 2.65423809E-01   7.58354076E-02   6.99789590E-05   5.19752559E-02  
 2.66456587E-01   7.61304882E-02   7.20471623E-05   5.19752601E-02  
 2.67489364E-01   7.64255690E-02   7.41681342E-05   5.19752642E-02  
 2.68522141E-01   7.67206497E-02   7.63430086E-05   5.19752685E-02  
 2.69554919E-01   7.70157306E-02   7.85729418E-05   5.19752728E-02  
 2.70587696E-01   7.73108115E-02   8.08591068E-05   5.19752772E-02  
 2.71620474E-01   7.76058924E-02   8.32026973E-05   5.19752821E-02  
 2.72653251E-01   7.79009734E-02   8.56049334E-05   5.19752868E-02  
 2.73686029E-01   7.81960545E-02   8.80670496E-05   5.19752918E-02  
 2.74718806E-01   7.84911357E-02   9.05903030E-05   5.19752971E-02  
 2.75751584E-01   7.87862169E-02   9.31759747E-05   5.19753025E-02  
 2.76784361E-01   7.90812982E-02   9.58253685E-05   5.19753078E-02  
 2.77817139E-01   7.93763795E-02   9.85398040E-05   5.19753136E-02  
 2.78849916E-01   7.96714609E-02   1.01320631E-04   5.19753194E-02  
 2.79882694E-01   7.99665424E-02   1.04169214E-04   5.19753255E-02  
 2.80915471E-01   8.02616240E-02   1.07086951E-04   5.19753316E-02  
 2.81948249E-01   8.05567057E-02   1.10075252E-04   5.19753380E-02  
 2.82981026E-01   8.08517874E-02   1.13135556E-04   5.19753448E-02  
 2.84013803E-01   8.11468693E-02   1.16269329E-04   5.19753516E-02  
 2.85046581E-01   8.14419512E-02   1.19478055E-04   5.19753587E-02  
 2.86079358E-01   8.17370332E-02   1.22763247E-04   5.19753660E-02  
 2.87112136E-01   8.20321154E-02   1.26126440E-04   5.19753735E-02  
 2.88144913E-01   8.23271976E-02   1.29569197E-04   5.19753813E-02  
 2.89177691E-01   8.26222799E-02   1.33093104E-04   5.19753893E-02  
 2.90210468E-01   8.29173623E-02   1.36699775E-04   5.19753974E-02  
 2.91243246E-01   8.32124449E-02   1.40390846E-04   5.19754059E-02  
